model_name,head,capacity,seed,track,source,frequency_bin,motif_recall
Composition shuffle,null,0,245,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,245,Composition shuffle,null,Common,0.7512285012285013
Markov baseline,null,0,245,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,245,Markov baseline,null,Intermediate,0.8735294117647059
Markov baseline,null,0,245,Markov baseline,null,Common,0.8562653562653563
Composition shuffle,null,0,246,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,246,Composition shuffle,null,Intermediate,0.9264705882352942
Composition shuffle,null,0,246,Composition shuffle,null,Common,0.757985257985258
Markov baseline,null,0,246,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,246,Markov baseline,null,Intermediate,0.8558823529411764
Markov baseline,null,0,246,Markov baseline,null,Common,0.8568796068796068
Composition shuffle,null,0,247,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,247,Composition shuffle,null,Intermediate,0.9088235294117647
Composition shuffle,null,0,247,Composition shuffle,null,Common,0.7641277641277642
Markov baseline,null,0,247,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,247,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,247,Markov baseline,null,Common,0.8538083538083538
Composition shuffle,null,0,248,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,248,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,248,Composition shuffle,null,Common,0.7002457002457002
Markov baseline,null,0,248,Markov baseline,null,Rare,1.0
Markov baseline,null,0,248,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,248,Markov baseline,null,Common,0.8433660933660934
Composition shuffle,null,0,249,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,249,Composition shuffle,null,Intermediate,0.9088235294117647
Composition shuffle,null,0,249,Composition shuffle,null,Common,0.7542997542997543
Markov baseline,null,0,249,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,249,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,249,Markov baseline,null,Common,0.8329238329238329
