track,head,capacity,seed,model_name,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,16365,16388,24,1,16,0.6666666666666666,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,16463,16515,53,1,48,0.9056603773584906,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,16815,16973,159,1,158,0.9937106918238994,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,17079,17165,87,1,78,0.896551724137931,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,17361,17391,31,1,31,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,17487,17511,25,1,25,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,18011,18014,4,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,18359,18377,19,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,mount,18379,18566,188,2,128,0.6808510638297872,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,19049,19088,40,1,39,0.975,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,mount,19090,19163,74,1,74,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,19165,19187,23,1,4,0.17391304347826086,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,19661,19666,6,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,20251,20255,5,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,20319,20434,116,2,64,0.5517241379310345,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,20649,20660,12,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,20718,20762,45,1,27,0.6,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,mount,20764,20775,12,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,20900,20908,9,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,21123,21149,27,1,27,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,mount,21151,21193,43,1,16,0.37209302325581395,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,21195,21250,56,1,56,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,21264,21290,27,1,27,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,21449,21472,24,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,21515,21548,34,1,34,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,22071,22090,20,1,20,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,22127,22135,9,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,22729,22776,48,1,41,0.8541666666666666,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,22972,23011,40,1,32,0.8,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,mount,23013,23050,38,1,38,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,23052,23062,11,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,23453,23500,48,1,45,0.9375,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,43,yolo_sppf_full_attention256_seed43,investigation,24189,24228,40,1,16,0.4,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,6,22,17,1,17,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,49,123,75,1,75,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,152,293,142,1,136,0.9577464788732394,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,313,689,377,1,377,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,716,1090,375,1,375,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,1117,1288,172,1,172,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,1306,1602,297,1,297,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,1653,1780,128,1,123,0.9609375,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,1801,1967,167,1,167,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,2178,2323,146,1,142,0.9726027397260274,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,2325,2421,97,1,91,0.9381443298969072,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,2559,2597,39,1,32,0.8205128205128205,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,2599,2664,66,1,66,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,2666,2680,15,1,9,0.6,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,2820,2848,29,1,28,0.9655172413793104,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,2850,3106,257,1,257,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3108,3138,31,1,19,0.6129032258064516,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3295,3311,17,1,1,0.058823529411764705,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3313,3435,123,1,123,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3437,3460,24,1,21,0.875,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3537,3566,30,1,30,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3568,3632,65,1,64,0.9846153846153847,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3634,3689,56,1,56,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3691,3734,44,1,32,0.7272727272727273,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3736,3800,65,1,65,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3802,3816,15,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3818,3838,21,1,21,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3859,3981,123,1,123,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,4000,4055,56,1,56,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,4290,4346,57,1,46,0.8070175438596491,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,4348,4501,154,1,154,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,4612,4685,74,2,44,0.5945945945945946,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,4687,4710,24,1,24,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,4712,4718,7,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,4965,5026,62,1,43,0.6935483870967742,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,5028,5183,156,1,128,0.8205128205128205,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5913,5996,84,1,84,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,5998,6322,325,2,304,0.9353846153846154,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,6918,6945,28,1,26,0.9285714285714286,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,6947,6981,35,1,29,0.8285714285714286,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,6983,7047,65,1,65,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,7179,7237,59,1,48,0.8135593220338984,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,7239,7454,216,1,201,0.9305555555555556,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,7778,7785,8,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,8003,8013,11,1,11,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,8029,8037,9,1,3,0.3333333333333333,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,8280,8340,61,1,56,0.9180327868852459,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,9047,9099,53,1,28,0.5283018867924528,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,9101,9349,249,1,246,0.9879518072289156,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,9351,9357,7,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,9549,9571,23,1,19,0.8260869565217391,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,9573,9648,76,1,64,0.8421052631578947,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,9916,9927,12,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,10263,10331,69,1,60,0.8695652173913043,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,10333,10381,49,1,46,0.9387755102040817,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,10383,10573,191,1,190,0.9947643979057592,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,10869,10985,117,1,117,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,11864,11900,37,1,8,0.21621621621621623,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,11902,12072,171,1,171,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,12158,12176,19,1,17,0.8947368421052632,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,12178,12308,131,1,117,0.8931297709923665,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,12310,12315,6,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,12552,12563,12,1,8,0.6666666666666666,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,13085,13142,58,1,32,0.5517241379310345,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,13144,13183,40,1,40,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,13185,13194,10,1,10,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,13487,13502,16,1,15,0.9375,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,13580,13595,16,1,12,0.75,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,13597,13699,103,1,100,0.970873786407767,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,13701,13711,11,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,13870,13908,39,1,34,0.8717948717948718,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,14216,14232,17,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,14552,14614,63,1,63,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,15121,15347,227,2,211,0.9295154185022027,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,15443,15450,8,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,16048,16071,24,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,16365,16388,24,1,16,0.6666666666666666,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,16463,16515,53,1,48,0.9056603773584906,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,16815,16973,159,2,142,0.8930817610062893,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,17079,17165,87,1,78,0.896551724137931,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,17361,17391,31,1,31,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,17487,17511,25,1,25,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,18011,18014,4,1,4,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,18359,18377,19,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,18379,18566,188,1,176,0.9361702127659575,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,19049,19088,40,1,23,0.575,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,19090,19163,74,1,74,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,19165,19187,23,1,4,0.17391304347826086,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,19661,19666,6,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,20251,20255,5,1,5,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,20319,20434,116,1,116,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,20649,20660,12,1,7,0.5833333333333334,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,20718,20762,45,1,27,0.6,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,20764,20775,12,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,20900,20908,9,0,0,0.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,21123,21149,27,1,27,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,21151,21193,43,1,32,0.7441860465116279,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,21195,21250,56,1,56,1.0,test_1,Mouse060_20160526_18-16-27
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,21264,21290,27,1,27,1.0,test_1,Mouse060_20160526_18-16-27
