model_name,head,capacity,seed,track,split,video_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,levenshtein_distance,normalized_edit_similarity,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_1,Mouse061_20160526_18-38-49,63,57,0.9047619047619048,13,0.7936507936507937,3,54,55,61,0.9818181818181818,0.8852459016393442,0.9310344827586207
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_1,Mouse061_20160526_18-38-49,63,57,0.9047619047619048,13,0.7936507936507937,4,52,54,60,0.9629629629629629,0.8666666666666667,0.912280701754386
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,71,1.126984126984127,16,0.7746478873239436,1,63,71,63,0.8873239436619719,1.0,0.9402985074626865
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,71,1.126984126984127,16,0.7746478873239436,2,56,70,62,0.8,0.9032258064516129,0.8484848484848486
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,71,1.126984126984127,16,0.7746478873239436,3,54,69,61,0.782608695652174,0.8852459016393442,0.8307692307692308
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,71,1.126984126984127,16,0.7746478873239436,4,52,68,60,0.7647058823529411,0.8666666666666667,0.8125
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,64,1.0158730158730158,12,0.8125,1,60,64,63,0.9375,0.9523809523809523,0.9448818897637795
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,64,1.0158730158730158,12,0.8125,2,55,63,62,0.873015873015873,0.8870967741935484,0.88
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,64,1.0158730158730158,12,0.8125,3,53,62,61,0.8548387096774194,0.8688524590163934,0.8617886178861789
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,64,1.0158730158730158,12,0.8125,4,51,61,60,0.8360655737704918,0.85,0.8429752066115703
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,57,0.9047619047619048,13,0.7936507936507937,1,57,57,63,1.0,0.9047619047619048,0.9500000000000001
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,57,0.9047619047619048,13,0.7936507936507937,2,56,56,62,1.0,0.9032258064516129,0.9491525423728813
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,57,0.9047619047619048,13,0.7936507936507937,3,54,55,61,0.9818181818181818,0.8852459016393442,0.9310344827586207
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse061_20160526_18-38-49,63,57,0.9047619047619048,13,0.7936507936507937,4,52,54,60,0.9629629629629629,0.8666666666666667,0.912280701754386
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,66,1.0476190476190477,13,0.803030303030303,1,61,66,63,0.9242424242424242,0.9682539682539683,0.9457364341085271
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,66,1.0476190476190477,13,0.803030303030303,2,55,65,62,0.8461538461538461,0.8870967741935484,0.8661417322834646
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,66,1.0476190476190477,13,0.803030303030303,3,53,64,61,0.828125,0.8688524590163934,0.8480000000000001
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,66,1.0476190476190477,13,0.803030303030303,4,51,63,60,0.8095238095238095,0.85,0.8292682926829269
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,69,1.0952380952380953,14,0.7971014492753623,1,62,69,63,0.8985507246376812,0.9841269841269841,0.9393939393939393
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,69,1.0952380952380953,14,0.7971014492753623,2,54,68,62,0.7941176470588235,0.8709677419354839,0.8307692307692308
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,69,1.0952380952380953,14,0.7971014492753623,3,52,67,61,0.7761194029850746,0.8524590163934426,0.8124999999999999
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,69,1.0952380952380953,14,0.7971014492753623,4,50,66,60,0.7575757575757576,0.8333333333333334,0.7936507936507938
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,78,1.2380952380952381,19,0.7564102564102564,1,63,78,63,0.8076923076923077,1.0,0.8936170212765957
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,78,1.2380952380952381,19,0.7564102564102564,2,55,77,62,0.7142857142857143,0.8870967741935484,0.7913669064748201
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,78,1.2380952380952381,19,0.7564102564102564,3,53,76,61,0.6973684210526315,0.8688524590163934,0.7737226277372262
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse061_20160526_18-38-49,63,78,1.2380952380952381,19,0.7564102564102564,4,51,75,60,0.68,0.85,0.7555555555555556
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse062_20160526_18-56-26,79,54,0.6835443037974683,25,0.6835443037974683,1,54,54,79,1.0,0.6835443037974683,0.8120300751879699
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse062_20160526_18-56-26,79,54,0.6835443037974683,25,0.6835443037974683,2,53,53,78,1.0,0.6794871794871795,0.8091603053435115
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse062_20160526_18-56-26,79,54,0.6835443037974683,25,0.6835443037974683,3,51,52,77,0.9807692307692307,0.6623376623376623,0.7906976744186047
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse062_20160526_18-56-26,79,54,0.6835443037974683,25,0.6835443037974683,4,50,51,76,0.9803921568627451,0.6578947368421053,0.7874015748031497
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,1,59,60,79,0.9833333333333333,0.7468354430379747,0.8489208633093525
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,2,57,59,78,0.9661016949152542,0.7307692307692307,0.8321167883211679
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,3,54,58,77,0.9310344827586207,0.7012987012987013,0.8
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,4,53,57,76,0.9298245614035088,0.6973684210526315,0.7969924812030075
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,25,0.6835443037974683,1,54,55,79,0.9818181818181818,0.6835443037974683,0.8059701492537312
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,25,0.6835443037974683,2,52,54,78,0.9629629629629629,0.6666666666666666,0.7878787878787878
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,25,0.6835443037974683,3,49,53,77,0.9245283018867925,0.6363636363636364,0.7538461538461539
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,25,0.6835443037974683,4,47,52,76,0.9038461538461539,0.618421052631579,0.734375
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,20,0.7468354430379747,1,59,67,79,0.8805970149253731,0.7468354430379747,0.8082191780821918
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,20,0.7468354430379747,2,50,66,78,0.7575757575757576,0.6410256410256411,0.6944444444444444
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,20,0.7468354430379747,3,42,65,77,0.6461538461538462,0.5454545454545454,0.5915492957746479
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,20,0.7468354430379747,4,35,64,76,0.546875,0.4605263157894737,0.5
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_1,Mouse062_20160526_18-56-26,79,58,0.7341772151898734,23,0.7088607594936709,1,57,58,79,0.9827586206896551,0.7215189873417721,0.8321167883211679
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_1,Mouse062_20160526_18-56-26,79,58,0.7341772151898734,23,0.7088607594936709,2,55,57,78,0.9649122807017544,0.7051282051282052,0.8148148148148149
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_1,Mouse062_20160526_18-56-26,79,58,0.7341772151898734,23,0.7088607594936709,3,52,56,77,0.9285714285714286,0.6753246753246753,0.7819548872180452
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_1,Mouse062_20160526_18-56-26,79,58,0.7341772151898734,23,0.7088607594936709,4,51,55,76,0.9272727272727272,0.6710526315789473,0.7786259541984732
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_1,Mouse062_20160526_18-56-26,79,62,0.7848101265822784,21,0.7341772151898734,1,58,62,79,0.9354838709677419,0.7341772151898734,0.8226950354609929
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_1,Mouse062_20160526_18-56-26,79,62,0.7848101265822784,21,0.7341772151898734,2,53,61,78,0.8688524590163934,0.6794871794871795,0.762589928057554
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_1,Mouse062_20160526_18-56-26,79,62,0.7848101265822784,21,0.7341772151898734,3,49,60,77,0.8166666666666667,0.6363636363636364,0.7153284671532846
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_1,Mouse062_20160526_18-56-26,79,62,0.7848101265822784,21,0.7341772151898734,4,45,59,76,0.7627118644067796,0.5921052631578947,0.6666666666666666
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_1,Mouse062_20160526_18-56-26,79,68,0.8607594936708861,17,0.7848101265822784,1,62,68,79,0.9117647058823529,0.7848101265822784,0.8435374149659863
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_1,Mouse062_20160526_18-56-26,79,68,0.8607594936708861,17,0.7848101265822784,2,55,67,78,0.8208955223880597,0.7051282051282052,0.7586206896551725
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_1,Mouse062_20160526_18-56-26,79,68,0.8607594936708861,17,0.7848101265822784,3,52,66,77,0.7878787878787878,0.6753246753246753,0.7272727272727273
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_1,Mouse062_20160526_18-56-26,79,68,0.8607594936708861,17,0.7848101265822784,4,48,65,76,0.7384615384615385,0.631578947368421,0.6808510638297872
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,1,61,63,79,0.9682539682539683,0.7721518987341772,0.8591549295774649
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,2,59,62,78,0.9516129032258065,0.7564102564102564,0.8428571428571429
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,3,56,61,77,0.9180327868852459,0.7272727272727273,0.8115942028985508
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,4,51,60,76,0.85,0.6710526315789473,0.7499999999999999
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,1,60,63,79,0.9523809523809523,0.759493670886076,0.8450704225352113
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,2,58,62,78,0.9354838709677419,0.7435897435897436,0.8285714285714285
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,3,54,61,77,0.8852459016393442,0.7012987012987013,0.7826086956521738
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,4,52,60,76,0.8666666666666667,0.6842105263157895,0.7647058823529413
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,1,59,63,79,0.9365079365079365,0.7468354430379747,0.8309859154929577
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,2,54,62,78,0.8709677419354839,0.6923076923076923,0.7714285714285716
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,3,48,61,77,0.7868852459016393,0.6233766233766234,0.6956521739130435
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,63,0.7974683544303798,20,0.7468354430379747,4,44,60,76,0.7333333333333333,0.5789473684210527,0.6470588235294117
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,56,0.7088607594936709,23,0.7088607594936709,1,56,56,79,1.0,0.7088607594936709,0.8296296296296296
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,56,0.7088607594936709,23,0.7088607594936709,2,55,55,78,1.0,0.7051282051282052,0.8270676691729323
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,56,0.7088607594936709,23,0.7088607594936709,3,53,54,77,0.9814814814814815,0.6883116883116883,0.8091603053435115
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,56,0.7088607594936709,23,0.7088607594936709,4,52,53,76,0.9811320754716981,0.6842105263157895,0.8062015503875968
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,1,57,57,79,1.0,0.7215189873417721,0.8382352941176471
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,2,56,56,78,1.0,0.717948717948718,0.835820895522388
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,3,55,55,77,1.0,0.7142857142857143,0.8333333333333333
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,4,53,54,76,0.9814814814814815,0.6973684210526315,0.8153846153846153
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,1,58,60,79,0.9666666666666667,0.7341772151898734,0.8345323741007195
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,2,55,59,78,0.9322033898305084,0.7051282051282052,0.8029197080291971
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,3,51,58,77,0.8793103448275862,0.6623376623376623,0.7555555555555555
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,60,0.759493670886076,21,0.7341772151898734,4,48,57,76,0.8421052631578947,0.631578947368421,0.7218045112781954
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,24,0.6962025316455696,1,55,55,79,1.0,0.6962025316455697,0.8208955223880596
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,24,0.6962025316455696,2,54,54,78,1.0,0.6923076923076923,0.8181818181818181
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,24,0.6962025316455696,3,52,53,77,0.9811320754716981,0.6753246753246753,0.8
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,55,0.6962025316455697,24,0.6962025316455696,4,51,52,76,0.9807692307692307,0.6710526315789473,0.7968749999999999
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,1,57,57,79,1.0,0.7215189873417721,0.8382352941176471
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,2,56,56,78,1.0,0.717948717948718,0.835820895522388
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,3,55,55,77,1.0,0.7142857142857143,0.8333333333333333
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_1,Mouse062_20160526_18-56-26,79,57,0.7215189873417721,22,0.7215189873417722,4,53,54,76,0.9814814814814815,0.6973684210526315,0.8153846153846153
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,73,0.9240506329113924,15,0.810126582278481,1,66,73,79,0.9041095890410958,0.8354430379746836,0.8684210526315789
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,73,0.9240506329113924,15,0.810126582278481,2,59,72,78,0.8194444444444444,0.7564102564102564,0.7866666666666666
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,73,0.9240506329113924,15,0.810126582278481,3,53,71,77,0.7464788732394366,0.6883116883116883,0.7162162162162162
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,73,0.9240506329113924,15,0.810126582278481,4,48,70,76,0.6857142857142857,0.631578947368421,0.6575342465753424
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,17,0.7848101265822784,1,63,67,79,0.9402985074626866,0.7974683544303798,0.8630136986301371
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,17,0.7848101265822784,2,58,66,78,0.8787878787878788,0.7435897435897436,0.8055555555555556
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,17,0.7848101265822784,3,55,65,77,0.8461538461538461,0.7142857142857143,0.7746478873239436
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,67,0.8481012658227848,17,0.7848101265822784,4,51,64,76,0.796875,0.6710526315789473,0.7285714285714285
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,69,0.8734177215189873,15,0.810126582278481,1,65,69,79,0.9420289855072463,0.8227848101265823,0.8783783783783783
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,69,0.8734177215189873,15,0.810126582278481,2,60,68,78,0.8823529411764706,0.7692307692307693,0.8219178082191781
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,69,0.8734177215189873,15,0.810126582278481,3,56,67,77,0.835820895522388,0.7272727272727273,0.7777777777777778
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_1,Mouse062_20160526_18-56-26,79,69,0.8734177215189873,15,0.810126582278481,4,51,66,76,0.7727272727272727,0.6710526315789473,0.7183098591549295
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse063_20160526_19-14-46,144,97,0.6736111111111112,51,0.6458333333333333,1,94,97,144,0.9690721649484536,0.6527777777777778,0.7800829875518672
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse063_20160526_19-14-46,144,97,0.6736111111111112,51,0.6458333333333333,2,87,96,143,0.90625,0.6083916083916084,0.7280334728033473
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse063_20160526_19-14-46,144,97,0.6736111111111112,51,0.6458333333333333,3,80,95,142,0.8421052631578947,0.5633802816901409,0.6751054852320675
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_1,Mouse063_20160526_19-14-46,144,97,0.6736111111111112,51,0.6458333333333333,4,72,94,141,0.7659574468085106,0.5106382978723404,0.6127659574468084
