split,video_id,prediction_type,class,gt_frames,pred_frames,frame_precision,frame_recall,frame_f1,bout_tp_iou10,bout_fp_iou10,bout_fn_iou10,bout_precision_iou10,bout_recall_iou10,bout_f1_iou10,bout_tp_iou25,bout_fp_iou25,bout_fn_iou25,bout_precision_iou25,bout_recall_iou25,bout_f1_iou25,bout_tp_iou50,bout_fp_iou50,bout_fn_iou50,bout_precision_iou50,bout_recall_iou50,bout_f1_iou50,cm_attack,cm_investigation,cm_mount,cm_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
test_1,Mouse070_20160709_16-58-36,raw_windows,mount,0,16,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse070_20160709_16-58-36,raw_windows,other,14089,12272,0.9714797913950456,0.8461920647313507,0.9045180380106976,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1158,993,16,11922,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse070_20160709_16-58-36,smoothed_frames,attack,3487,6128,0.5533616187989556,0.9724691712073416,0.7053562142485699,34,21,33,0.6181818181818182,0.5074626865671642,0.5573770491803278,26,29,41,0.4727272727272727,0.3880597014925373,0.4262295081967214,13,42,54,0.2363636363636363,0.1940298507462686,0.2131147540983607,3391,96,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse070_20160709_16-58-36,smoothed_frames,investigation,2616,1776,0.3868243243243243,0.2626146788990826,0.3128415300546448,28,17,98,0.6222222222222222,0.2222222222222222,0.327485380116959,22,23,104,0.4888888888888889,0.1746031746031746,0.2573099415204678,9,36,117,0.2,0.0714285714285714,0.1052631578947368,1579,687,0,350,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse070_20160709_16-58-36,smoothed_frames,mount,0,16,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse070_20160709_16-58-36,smoothed_frames,other,14089,12272,0.9714797913950456,0.8461920647313507,0.9045180380106976,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1158,993,16,11922,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,raw_windows,attack,2143,3616,0.5768805309734514,0.973401773215119,0.724431324882792,30,12,12,0.7142857142857143,0.7142857142857143,0.7142857142857143,27,15,15,0.6428571428571429,0.6428571428571429,0.6428571428571429,15,27,27,0.3571428571428571,0.3571428571428571,0.3571428571428571,2086,48,0,9,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,raw_windows,investigation,1671,1488,0.4522849462365591,0.402752842609216,0.4260842038619816,21,15,56,0.5833333333333334,0.2727272727272727,0.3716814159292035,19,17,58,0.5277777777777778,0.2467532467532467,0.3362831858407079,9,27,68,0.25,0.1168831168831168,0.1592920353982301,773,673,0,225,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,raw_windows,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,raw_windows,other,15562,14272,0.983604260089686,0.902069142783704,0.9410739424817324,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,757,767,0,14038,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,smoothed_frames,attack,2143,3616,0.5768805309734514,0.973401773215119,0.724431324882792,30,12,12,0.7142857142857143,0.7142857142857143,0.7142857142857143,27,15,15,0.6428571428571429,0.6428571428571429,0.6428571428571429,15,27,27,0.3571428571428571,0.3571428571428571,0.3571428571428571,2086,48,0,9,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,smoothed_frames,investigation,1671,1488,0.4522849462365591,0.402752842609216,0.4260842038619816,21,15,56,0.5833333333333334,0.2727272727272727,0.3716814159292035,19,17,58,0.5277777777777778,0.2467532467532467,0.3362831858407079,9,27,68,0.25,0.1168831168831168,0.1592920353982301,773,673,0,225,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,smoothed_frames,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse074_20160709_19-15-23,smoothed_frames,other,15562,14272,0.983604260089686,0.902069142783704,0.9410739424817324,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,757,767,0,14038,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,raw_windows,attack,4572,8448,0.5152698863636364,0.9520997375328084,0.668663594470046,61,12,60,0.8356164383561644,0.5041322314049587,0.6288659793814433,43,30,78,0.589041095890411,0.3553719008264462,0.4432989690721649,17,56,104,0.2328767123287671,0.140495867768595,0.1752577319587628,4353,178,0,41,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,raw_windows,investigation,2787,1824,0.3503289473684211,0.2292787944025834,0.2771633051398828,25,21,134,0.5434782608695652,0.1572327044025157,0.2439024390243902,22,24,137,0.4782608695652174,0.1383647798742138,0.2146341463414634,8,38,151,0.1739130434782608,0.050314465408805,0.0780487804878048,1803,639,16,329,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,raw_windows,mount,0,16,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,raw_windows,other,12593,9664,0.9617135761589404,0.7380290637655841,0.835152985577571,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2292,1007,0,9294,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,smoothed_frames,attack,4572,8464,0.5147684310018904,0.9529746281714786,0.6684565817735503,62,12,59,0.8378378378378378,0.512396694214876,0.6358974358974359,43,31,78,0.581081081081081,0.3553719008264462,0.441025641025641,17,57,104,0.2297297297297297,0.140495867768595,0.1743589743589743,4357,178,0,37,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,smoothed_frames,investigation,2787,1824,0.3503289473684211,0.2292787944025834,0.2771633051398828,25,21,134,0.5434782608695652,0.1572327044025157,0.2439024390243902,22,24,137,0.4782608695652174,0.1383647798742138,0.2146341463414634,8,38,151,0.1739130434782608,0.050314465408805,0.0780487804878048,1814,639,16,318,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,smoothed_frames,mount,0,16,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse077_20160709_18-29-34,smoothed_frames,other,12593,9648,0.9632048092868988,0.7379496545699992,0.8356638640348905,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2293,1007,0,9293,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,raw_windows,attack,670,448,0.7209821428571429,0.4820895522388059,0.5778175313059034,8,1,7,0.8888888888888888,0.5333333333333333,0.6666666666666667,8,1,7,0.8888888888888888,0.5333333333333333,0.6666666666666667,5,4,10,0.5555555555555556,0.3333333333333333,0.4166666666666667,323,286,55,6,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,raw_windows,investigation,8408,9456,0.7883883248730964,0.8866555661274976,0.8346394984326019,47,11,18,0.8103448275862069,0.7230769230769231,0.7642276422764227,46,12,19,0.7931034482758621,0.7076923076923077,0.7479674796747967,33,25,32,0.5689655172413793,0.5076923076923077,0.5365853658536585,63,7455,72,818,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,raw_windows,mount,0,128,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,raw_windows,other,8842,7888,0.8955375253549696,0.7989142727889618,0.8444710101613868,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,62,1715,1,7064,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,smoothed_frames,attack,670,448,0.7209821428571429,0.4820895522388059,0.5778175313059034,8,1,7,0.8888888888888888,0.5333333333333333,0.6666666666666667,8,1,7,0.8888888888888888,0.5333333333333333,0.6666666666666667,5,4,10,0.5555555555555556,0.3333333333333333,0.4166666666666667,323,286,55,6,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,smoothed_frames,investigation,8408,9456,0.7883883248730964,0.8866555661274976,0.8346394984326019,47,11,18,0.8103448275862069,0.7230769230769231,0.7642276422764227,46,12,19,0.7931034482758621,0.7076923076923077,0.7479674796747967,33,25,32,0.5689655172413793,0.5076923076923077,0.5365853658536585,63,7455,72,818,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,smoothed_frames,mount,0,128,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse162_20161017_19-58-28,smoothed_frames,other,8842,7888,0.8955375253549696,0.7989142727889618,0.8444710101613868,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,62,1715,1,7064,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse163_20161018_18-22-45,raw_windows,attack,0,32,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse163_20161018_18-22-45,raw_windows,investigation,2746,3344,0.756877990430622,0.9217042971595047,0.8311986863711001,24,3,11,0.8888888888888888,0.6857142857142857,0.7741935483870968,20,7,15,0.7407407407407407,0.5714285714285714,0.6451612903225806,12,15,23,0.4444444444444444,0.3428571428571428,0.3870967741935484,23,2531,72,120,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse163_20161018_18-22-45,raw_windows,mount,769,592,0.8445945945945946,0.6501950585175552,0.7347538574577517,12,0,5,1.0,0.7058823529411765,0.8275862068965517,11,1,6,0.9166666666666666,0.6470588235294118,0.7586206896551724,9,3,8,0.75,0.5294117647058824,0.6206896551724139,8,256,500,5,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
test_1,Mouse163_20161018_18-22-45,raw_windows,other,3125,2672,0.9532185628742516,0.81504,0.8787303777816112,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,557,20,2547,animal_visual_only,attention,256,42,yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention256_seed42
