epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
1,0.6133846221228939,0.7676104634074654,0.5529632473691544,0.7696200019843238,0.7148031012067603,193.1501777172089,5e-05,5e-05,50.8,9.21,27.0,1.4,47.0,20.6,0.3324641460234681,0.7750759878419453,0.4653284671532847,0.9094182825484765,0.642591505186925,0.7530680123867416,0.7682198327359617,0.9069111424541608,0.8318240620957309,0.7281529294935452,0.910021718895439,0.808991863191284,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
2,0.4735172136940739,0.8286959929460175,0.4252869871773919,0.8495882528028574,0.7919159298156917,194.78990507125852,5e-05,5e-05,50.4,9.24,28.0,1.4,47.0,20.5,0.6505576208178439,0.5319148936170213,0.5852842809364549,0.8585957363583023,0.8592679585045997,0.8589317159068675,0.9126436781609196,0.8399153737658674,0.8747704737421961,0.8275353773584906,0.8709277071051815,0.8486772486772487,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
3,0.4458439053856654,0.8397178406975605,0.4278202504326131,0.8573271157852962,0.7876534387746265,194.74874091148376,5e-05,5e-05,50.7,9.23,30.0,1.4,47.0,20.1,0.7345971563981043,0.4711246200607902,0.5740740740740741,0.8234375,0.9283617146212566,0.8727573833839359,0.9401041666666666,0.7637517630465445,0.8428015564202335,0.8998646820027063,0.8253180266832144,0.8609807412202621,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
4,0.4108033126955823,0.8487802488488292,0.3751302922377363,0.8638753844627444,0.8091408992570286,194.7670781612396,5e-05,5e-05,50.7,9.24,27.0,1.4,48.0,20.9,0.6826568265682657,0.5623100303951368,0.6166666666666667,0.8701652089407191,0.8762967312585633,0.8732202067485859,0.8613529805760214,0.9069111424541608,0.8835451734799038,0.8703470031545741,0.8560347502327025,0.863131550132958,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
5,0.3966511825455767,0.8553933574997551,0.3942628596312484,0.8611965472765155,0.8088327822103276,195.55867052078247,5e-05,5e-05,50.7,9.24,29.0,1.4,48.0,19.8,0.5826771653543307,0.6747720364741642,0.6253521126760563,0.8703091580789423,0.8761009982384028,0.8731954740538432,0.9265402843601896,0.8272214386459803,0.8740685543964233,0.854058984493767,0.8715482469748681,0.8627149877149878,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
6,0.3748978196751314,0.8646027236210444,0.3900981787896146,0.8732017065185038,0.8269009584304664,194.87288665771484,5e-05,5e-05,50.7,9.24,30.0,1.4,48.0,20.4,0.6194225721784777,0.7173252279635258,0.6647887323943661,0.861455825152806,0.9103542767664904,0.8852303007232585,0.932348367029549,0.8455571227080395,0.8868343195266273,0.9010952538997676,0.8423828730995967,0.8707504810776138,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
7,0.3670814717363648,0.8681297149015381,0.3804277118602176,0.8670503026093859,0.8164971325175575,194.70233273506165,5e-05,5e-05,50.7,9.25,29.0,1.4,48.0,20.5,0.6270718232044199,0.6899696048632219,0.6570188133140376,0.8619395985743763,0.8993932276375024,0.8802681992337164,0.9254098360655738,0.7961918194640338,0.8559514783927217,0.8806064434617814,0.8650325783431585,0.8727500391297544,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
8,0.356486060385093,0.8702361124718331,0.3799927857222168,0.8672487349935509,0.8281378056341211,194.711211681366,5e-05,5e-05,50.7,9.25,30.0,1.4,48.0,20.0,0.7785714285714286,0.662613981762918,0.715927750410509,0.8517972350230415,0.9044822861616756,0.8773495348395672,0.9297800338409477,0.7750352609308886,0.8453846153846154,0.8781328320802005,0.8696866273658083,0.8738893219017927,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
9,0.3448447063871802,0.8737631037523268,0.4199046659416386,0.8534576842940768,0.8121970067880658,194.8320713043213,5e-05,5e-05,50.8,9.23,30.0,1.4,48.0,20.8,0.6033254156769596,0.7720364741641338,0.6773333333333333,0.8719695451813264,0.8518301037385007,0.8617821782178218,0.9247491638795988,0.7799717912552891,0.8462127008416221,0.832613079804091,0.8966801116971765,0.8634598147594862,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
10,0.3307100061128692,0.87542862741256,0.4264151884699083,0.8459172536958032,0.8019705405052113,195.02201390266416,5e-05,5e-05,50.7,9.24,30.0,1.4,48.0,21.1,0.6402116402116402,0.7355623100303952,0.6845827439886846,0.8525765207283998,0.8614210217263653,0.8569759517086945,0.9201451905626136,0.7150916784203103,0.8047619047619047,0.8347395984870527,0.8901644430654669,0.8615615615615616,full,lstm,896,43,yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed43
1,0.5965350168847645,0.78157147055942,0.5358740621331399,0.8058339120944538,0.7283837183403079,193.5157346725464,5e-05,5e-05,50.8,9.21,30.0,1.4,47.0,21.1,0.3048933500627352,0.7386018237082067,0.4316163410301954,0.8719859710653223,0.7786259541984732,0.8226657015820494,0.944954128440367,0.7263751763046544,0.8213716108452952,0.7909090909090909,0.8907849829351536,0.8378812199036918,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
2,0.467886529565091,0.8293328108161065,0.4341600153264441,0.8570294672090485,0.7862824497162428,195.466096162796,5e-05,5e-05,50.2,9.35,29.0,1.4,47.0,20.6,0.6470588235294118,0.5015197568389058,0.5650684931506851,0.8262771168649405,0.9244470542180466,0.872609699769053,0.9342442356959864,0.771509167842031,0.8451139436075706,0.9043241402791964,0.8240769469438411,0.8623376623376624,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
3,0.4412747318199529,0.8399137846575879,0.4376945494901433,0.8500843337632702,0.7833845957773551,196.00735330581665,5e-05,5e-05,50.6,9.18,30.0,1.4,47.0,20.2,0.432780847145488,0.7142857142857143,0.5389908256880733,0.860279828993393,0.8665100802505382,0.8633837152608483,0.931174089068826,0.8110014104372355,0.8669430833019224,0.8735340729001585,0.8551039404281725,0.8642207588585764,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
4,0.4113109437456839,0.8506417164690898,0.5676626653800393,0.7849985117571188,0.7431214622424779,195.3688478469849,5e-05,5e-05,50.8,9.19,30.0,1.4,47.0,20.4,0.7120622568093385,0.5562310030395137,0.6245733788395905,0.8211624441132638,0.7549422587590526,0.7866612278197023,0.9599133261105092,0.6248236953455572,0.7569414780008543,0.7106139933365064,0.9264660254421346,0.8043097643097644,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
5,0.3933393084458703,0.8568629371999608,0.4746303308707115,0.847703145153289,0.7829257772285038,196.01775670051572,5e-05,5e-05,50.7,9.18,29.0,1.4,48.0,20.6,0.5083682008368201,0.7386018237082067,0.6022304832713755,0.8149606299212598,0.9318849089841456,0.8695096338233951,0.9679358717434868,0.6812411847672779,0.7996688741721855,0.9322709163346612,0.7986348122866894,0.8602941176470588,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
6,0.3739282914603765,0.860242970510434,0.3949484842354506,0.8559380890961404,0.8013562195518953,195.8134174346924,5e-05,5e-05,50.8,9.18,28.0,1.4,48.0,20.0,0.5452488687782805,0.7325227963525835,0.6251621271076523,0.8701960784313726,0.8686631434723038,0.869428935253208,0.9266441821247892,0.7750352609308886,0.8440860215053763,0.8501939719486721,0.8839590443686007,0.8667477943413446,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
7,0.3610233040365936,0.867149995101401,0.3975472481302281,0.8607996825081853,0.8082999619545291,196.0536835193634,5e-05,5e-05,50.6,9.19,27.0,1.4,48.0,20.3,0.5584988962472406,0.7689969604863222,0.6470588235294118,0.8628832603313654,0.8868663143472304,0.8747104247104247,0.9191238416175233,0.7693935119887165,0.8376199616122841,0.8786072772898369,0.8690660874961216,0.8738106379659958,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
8,0.3424746035634712,0.8771431370628,0.4018198879093804,0.8688361940668717,0.8128658103197466,195.85282278060916,5e-05,5e-05,50.7,9.18,28.0,1.4,49.0,20.2,0.6036269430051814,0.7082066869300911,0.6517482517482518,0.8402948402948403,0.9371697005284793,0.8860923475525122,0.9506283662477558,0.7468265162200282,0.8364928909952607,0.92919125303714,0.8305926155755508,0.8771297509829619,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
9,0.3356432091403857,0.8768002351327521,0.4249340809046453,0.8591130072427821,0.7903656936761934,195.88910627365112,5e-05,5e-05,50.7,9.19,28.0,1.4,48.0,20.7,0.4040114613180516,0.8571428571428571,0.5491723466407011,0.8787700744222483,0.8782540614601684,0.8785119921683798,0.912379421221865,0.8004231311706629,0.8527422990232908,0.908940943582976,0.8547936704933292,0.8810361368724017,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
10,0.3269050592048602,0.8791025766630743,0.4537180229666225,0.8341105268379799,0.7902526469295605,196.0256500244141,5e-05,5e-05,50.7,9.2,29.0,1.4,48.0,20.3,0.5734265734265734,0.7477203647416414,0.6490765171503958,0.8680727874276262,0.8216872186337835,0.8442433383609853,0.9469350411710888,0.729901269393512,0.8243727598566308,0.7868852459016393,0.9084703692212224,0.8433179723502305,full,lstm,896,44,yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_full_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_full_lstm896_seed44
1,0.5975189355368431,0.7723621044381307,0.4228749648750564,0.8591130072427821,0.777693935184617,188.2901177406311,5e-05,5e-05,50.8,8.76,15.0,1.21,36.0,15.9,0.7344632768361582,0.3951367781155015,0.5138339920948617,0.8318021201413428,0.9215110589156392,0.8743615934627171,0.9447236180904522,0.7954866008462623,0.8637059724349158,0.8835301837270341,0.8355569345330437,0.8588741827459735,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
2,0.4468797537436866,0.8358969334770255,0.4321027599011792,0.854052981446572,0.7841164971877994,201.38877296447757,5e-05,5e-05,50.6,8.79,14.0,1.21,36.0,15.5,0.6098360655737705,0.5653495440729484,0.5867507886435331,0.8207205654197552,0.9318849089841456,0.8727772685609532,0.9668615984405458,0.6995768688293371,0.8117839607201309,0.9056667797760436,0.8281104560968042,0.8651539708265802,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
3,0.4230862492549475,0.8450083276183011,0.4573867687044503,0.8448258755828951,0.7675305264413335,202.0214388370514,5e-05,5e-05,50.8,8.61,14.0,1.21,36.0,15.9,0.7475247524752475,0.458966565349544,0.5687382297551788,0.8063637910498553,0.9275787825406148,0.862734389222647,0.962382445141066,0.6495063469675599,0.775578947368421,0.8885967794939205,0.8389699038163202,0.8630705394190871,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
4,0.4048728702843867,0.8509846183991379,0.4240804874196848,0.8577239805536263,0.7952491521301861,201.71461033821103,5e-05,5e-05,50.7,8.62,15.0,1.21,36.0,15.6,0.6029411764705882,0.6231003039513677,0.6128550074738416,0.8395529114836848,0.9115286748874536,0.8740615615615615,0.9615384615384616,0.7228490832157969,0.8252818035426731,0.8822776711452335,0.8557244802978592,0.8687982359426681,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
5,0.3892460137862584,0.858528460860194,0.4661827244239652,0.8481000099216192,0.7758160897352134,201.69399285316467,5e-05,5e-05,50.7,8.64,13.0,1.21,36.0,15.3,0.4635036496350365,0.7720364741641338,0.5792474344355758,0.8298059964726632,0.9209238598551576,0.872993784210038,0.9678089304257528,0.6572637517630465,0.7828643427131456,0.916839199447895,0.8243872168786844,0.8681587975820942,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
6,0.385617936492772,0.8597041246203586,0.4064857893377877,0.8680424645302113,0.8150420293387209,201.8388922214508,5e-05,5e-05,50.7,8.63,14.0,1.21,36.0,15.3,0.5382978723404256,0.7689969604863222,0.6332916145181477,0.8583564173591874,0.909767077706009,0.8833143291524135,0.9334402566158782,0.8208744710860366,0.873545966228893,0.9107567017305734,0.8327645051194539,0.8700162074554295,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
7,0.3671673447489271,0.866807093171353,0.4044188288304703,0.8502827661474353,0.8109281667395332,201.6236960887909,5e-05,5e-05,50.7,8.64,14.0,1.21,36.0,16.0,0.5626373626373626,0.7781155015197568,0.653061224489796,0.8914055884843353,0.8242317478958701,0.8565036102918744,0.9237875288683602,0.846262341325811,0.8833271991166729,0.8061649541793946,0.9007136208501396,0.8508206330597889,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
8,0.3696053070804472,0.8656314294111884,0.449478643736802,0.8475047127691239,0.7847697556407139,201.5227372646332,5e-05,5e-05,50.7,8.64,14.0,1.21,36.0,16.7,0.4798598949211909,0.8328267477203647,0.6088888888888889,0.8425240562546262,0.8911724407907614,0.8661656996100068,0.9570858283433132,0.6763046544428772,0.7925619834710744,0.8884590586718246,0.8551039404281725,0.8714624505928853,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
9,0.3531459829518951,0.8722935240521211,0.4154652497554216,0.8483976584978669,0.7942092613179121,201.492292881012,5e-05,5e-05,50.7,8.64,14.0,1.21,36.0,15.3,0.4287812041116006,0.8875379939209727,0.5782178217821783,0.90271444082519,0.813662164807203,0.8558781140621783,0.8495692511597084,0.9040902679830748,0.8759822343696616,0.8587088915956151,0.8749612162581446,0.8667588750576303,no_group_visual,attention,256,42,yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed42
