source,run,window,track,seed,prediction_type,movie_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,6,699,213,0.30472103004291845,2,209,212,698,0.9858490566037735,0.2994269340974212,0.4593406593406593
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,6,699,213,0.30472103004291845,3,197,211,697,0.933649289099526,0.28263988522238165,0.43392070484581496
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,6,699,213,0.30472103004291845,4,177,210,696,0.8428571428571429,0.2543103448275862,0.390728476821192
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,6,699,402,0.575107296137339,1,395,402,699,0.9825870646766169,0.5650929899856938,0.7175295186194368
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,6,699,402,0.575107296137339,2,370,401,698,0.9226932668329177,0.5300859598853869,0.6733393994540492
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,6,699,402,0.575107296137339,3,321,400,697,0.8025,0.460545193687231,0.585232452142206
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,6,699,402,0.575107296137339,4,278,399,696,0.6967418546365914,0.3994252873563218,0.5077625570776255
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,6,699,402,0.575107296137339,1,401,402,699,0.9975124378109452,0.5736766809728183,0.7284287011807448
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,6,699,402,0.575107296137339,2,392,401,698,0.9775561097256857,0.5616045845272206,0.7133757961783439
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,6,699,402,0.575107296137339,3,362,400,697,0.905,0.5193687230989957,0.6599817684594349
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,6,699,402,0.575107296137339,4,325,399,696,0.8145363408521303,0.46695402298850575,0.5936073059360731
null,GT composition shuffle,null,GT composition shuffle,90,raw,7,424,424,1.0,1,424,424,424,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,90,raw,7,424,424,1.0,2,393,423,423,0.9290780141843972,0.9290780141843972,0.9290780141843973
null,GT composition shuffle,null,GT composition shuffle,90,raw,7,424,424,1.0,3,365,422,422,0.8649289099526066,0.8649289099526066,0.8649289099526066
null,GT composition shuffle,null,GT composition shuffle,90,raw,7,424,424,1.0,4,342,421,421,0.8123515439429929,0.8123515439429929,0.8123515439429929
null,GT Markov baseline,null,GT Markov baseline,90,raw,7,424,424,1.0,1,372,424,424,0.8773584905660378,0.8773584905660378,0.8773584905660378
null,GT Markov baseline,null,GT Markov baseline,90,raw,7,424,424,1.0,2,319,423,423,0.7541371158392435,0.7541371158392435,0.7541371158392434
null,GT Markov baseline,null,GT Markov baseline,90,raw,7,424,424,1.0,3,296,422,422,0.7014218009478673,0.7014218009478673,0.7014218009478673
null,GT Markov baseline,null,GT Markov baseline,90,raw,7,424,424,1.0,4,281,421,421,0.667458432304038,0.667458432304038,0.667458432304038
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,7,424,182,0.42924528301886794,1,170,182,424,0.9340659340659341,0.4009433962264151,0.5610561056105611
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,7,424,182,0.42924528301886794,2,156,181,423,0.861878453038674,0.36879432624113473,0.5165562913907283
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,7,424,182,0.42924528301886794,3,145,180,422,0.8055555555555556,0.34360189573459715,0.4817275747508305
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,7,424,182,0.42924528301886794,4,135,179,421,0.7541899441340782,0.32066508313539194,0.45000000000000007
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,7,424,182,0.42924528301886794,1,167,182,424,0.9175824175824175,0.3938679245283019,0.551155115511551
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,7,424,182,0.42924528301886794,2,162,181,423,0.8950276243093923,0.3829787234042553,0.5364238410596027
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,7,424,182,0.42924528301886794,3,157,180,422,0.8722222222222222,0.37203791469194314,0.521594684385382
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,7,424,182,0.42924528301886794,4,152,179,421,0.8491620111731844,0.36104513064133015,0.5066666666666667
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,7,424,348,0.8207547169811321,1,309,348,424,0.8879310344827587,0.7287735849056604,0.8005181347150259
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,7,424,348,0.8207547169811321,2,269,347,423,0.7752161383285303,0.6359338061465721,0.6987012987012987
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,7,424,348,0.8207547169811321,3,234,346,422,0.6763005780346821,0.5545023696682464,0.609375
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,7,424,348,0.8207547169811321,4,203,345,421,0.5884057971014492,0.4821852731591449,0.5300261096605744
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,7,424,348,0.8207547169811321,1,315,348,424,0.9051724137931034,0.7429245283018868,0.8160621761658031
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,7,424,348,0.8207547169811321,2,297,347,423,0.8559077809798271,0.7021276595744681,0.7714285714285716
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,7,424,348,0.8207547169811321,3,281,346,422,0.8121387283236994,0.6658767772511849,0.7317708333333333
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,7,424,348,0.8207547169811321,4,262,345,421,0.7594202898550725,0.6223277909738717,0.6840731070496083
null,GT composition shuffle,null,GT composition shuffle,90,raw,8,626,626,1.0,1,626,626,626,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,90,raw,8,626,626,1.0,2,535,625,625,0.856,0.856,0.856
null,GT composition shuffle,null,GT composition shuffle,90,raw,8,626,626,1.0,3,454,624,624,0.7275641025641025,0.7275641025641025,0.7275641025641025
null,GT composition shuffle,null,GT composition shuffle,90,raw,8,626,626,1.0,4,397,623,623,0.637239165329053,0.637239165329053,0.637239165329053
null,GT Markov baseline,null,GT Markov baseline,90,raw,8,626,626,1.0,1,541,626,626,0.8642172523961661,0.8642172523961661,0.8642172523961661
null,GT Markov baseline,null,GT Markov baseline,90,raw,8,626,626,1.0,2,505,625,625,0.808,0.808,0.808
null,GT Markov baseline,null,GT Markov baseline,90,raw,8,626,626,1.0,3,474,624,624,0.7596153846153846,0.7596153846153846,0.7596153846153846
null,GT Markov baseline,null,GT Markov baseline,90,raw,8,626,626,1.0,4,436,623,623,0.6998394863563403,0.6998394863563403,0.6998394863563403
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,8,626,316,0.5047923322683706,1,281,316,626,0.8892405063291139,0.4488817891373802,0.5966029723991507
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,8,626,316,0.5047923322683706,2,247,315,625,0.7841269841269841,0.3952,0.5255319148936171
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,8,626,316,0.5047923322683706,3,213,314,624,0.678343949044586,0.34134615384615385,0.45415778251599154
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,8,626,316,0.5047923322683706,4,184,313,623,0.5878594249201278,0.2953451043338684,0.39316239316239315
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,8,626,316,0.5047923322683706,1,297,316,626,0.939873417721519,0.4744408945686901,0.6305732484076434
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,8,626,316,0.5047923322683706,2,279,315,625,0.8857142857142857,0.4464,0.5936170212765957
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,8,626,316,0.5047923322683706,3,259,314,624,0.8248407643312102,0.4150641025641026,0.5522388059701493
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,8,626,316,0.5047923322683706,4,239,313,623,0.7635782747603834,0.38362760834670945,0.5106837606837608
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,8,626,476,0.7603833865814696,1,442,476,626,0.9285714285714286,0.7060702875399361,0.8021778584392014
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,8,626,476,0.7603833865814696,2,400,475,625,0.8421052631578947,0.64,0.7272727272727272
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,8,626,476,0.7603833865814696,3,359,474,624,0.7573839662447257,0.5753205128205128,0.6539162112932605
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,8,626,476,0.7603833865814696,4,322,473,623,0.6807610993657506,0.5168539325842697,0.5875912408759124
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,8,626,476,0.7603833865814696,1,437,476,626,0.9180672268907563,0.6980830670926518,0.7931034482758621
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,8,626,476,0.7603833865814696,2,402,475,625,0.8463157894736842,0.6432,0.730909090909091
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,8,626,476,0.7603833865814696,3,370,474,624,0.7805907172995781,0.592948717948718,0.6739526411657559
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,8,626,476,0.7603833865814696,4,334,473,623,0.7061310782241015,0.536115569823435,0.6094890510948905
null,GT composition shuffle,null,GT composition shuffle,90,raw,9,64,64,1.0,1,64,64,64,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,90,raw,9,64,64,1.0,2,58,63,63,0.9206349206349206,0.9206349206349206,0.9206349206349206
null,GT composition shuffle,null,GT composition shuffle,90,raw,9,64,64,1.0,3,52,62,62,0.8387096774193549,0.8387096774193549,0.8387096774193549
null,GT composition shuffle,null,GT composition shuffle,90,raw,9,64,64,1.0,4,47,61,61,0.7704918032786885,0.7704918032786885,0.7704918032786885
null,GT Markov baseline,null,GT Markov baseline,90,raw,9,64,64,1.0,1,53,64,64,0.828125,0.828125,0.828125
null,GT Markov baseline,null,GT Markov baseline,90,raw,9,64,64,1.0,2,46,63,63,0.7301587301587301,0.7301587301587301,0.7301587301587301
null,GT Markov baseline,null,GT Markov baseline,90,raw,9,64,64,1.0,3,40,62,62,0.6451612903225806,0.6451612903225806,0.6451612903225806
null,GT Markov baseline,null,GT Markov baseline,90,raw,9,64,64,1.0,4,35,61,61,0.5737704918032787,0.5737704918032787,0.5737704918032787
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,9,64,39,0.609375,1,34,39,64,0.8717948717948718,0.53125,0.6601941747572816
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,9,64,39,0.609375,2,30,38,63,0.7894736842105263,0.47619047619047616,0.594059405940594
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,9,64,39,0.609375,3,27,37,62,0.7297297297297297,0.43548387096774194,0.5454545454545454
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,9,64,39,0.609375,4,24,36,61,0.6666666666666666,0.39344262295081966,0.4948453608247423
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,9,64,39,0.609375,1,35,39,64,0.8974358974358975,0.546875,0.6796116504854369
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,9,64,39,0.609375,2,31,38,63,0.8157894736842105,0.49206349206349204,0.6138613861386139
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,9,64,39,0.609375,3,28,37,62,0.7567567567567568,0.45161290322580644,0.5656565656565656
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,90,raw,9,64,39,0.609375,4,25,36,61,0.6944444444444444,0.4098360655737705,0.5154639175257733
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,9,64,58,0.90625,1,49,58,64,0.8448275862068966,0.765625,0.8032786885245901
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,9,64,58,0.90625,2,40,57,63,0.7017543859649122,0.6349206349206349,0.6666666666666666
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,9,64,58,0.90625,3,32,56,62,0.5714285714285714,0.5161290322580645,0.5423728813559322
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,90,raw,9,64,58,0.90625,4,27,55,61,0.4909090909090909,0.4426229508196721,0.46551724137931033
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,9,64,58,0.90625,1,47,58,64,0.8103448275862069,0.734375,0.7704918032786885
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,9,64,58,0.90625,2,40,57,63,0.7017543859649122,0.6349206349206349,0.6666666666666666
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,9,64,58,0.90625,3,35,56,62,0.625,0.5645161290322581,0.5932203389830509
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,90,raw,9,64,58,0.90625,4,30,55,61,0.5454545454545454,0.4918032786885246,0.5172413793103448
null,GT composition shuffle,null,GT composition shuffle,90,raw,10,193,193,1.0,1,193,193,193,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,90,raw,10,193,193,1.0,2,172,192,192,0.8958333333333334,0.8958333333333334,0.8958333333333334
null,GT composition shuffle,null,GT composition shuffle,90,raw,10,193,193,1.0,3,149,191,191,0.7801047120418848,0.7801047120418848,0.7801047120418849
null,GT composition shuffle,null,GT composition shuffle,90,raw,10,193,193,1.0,4,128,190,190,0.6736842105263158,0.6736842105263158,0.6736842105263158
null,GT Markov baseline,null,GT Markov baseline,90,raw,10,193,193,1.0,1,177,193,193,0.917098445595855,0.917098445595855,0.917098445595855
null,GT Markov baseline,null,GT Markov baseline,90,raw,10,193,193,1.0,2,166,192,192,0.8645833333333334,0.8645833333333334,0.8645833333333333
null,GT Markov baseline,null,GT Markov baseline,90,raw,10,193,193,1.0,3,152,191,191,0.7958115183246073,0.7958115183246073,0.7958115183246073
null,GT Markov baseline,null,GT Markov baseline,90,raw,10,193,193,1.0,4,136,190,190,0.7157894736842105,0.7157894736842105,0.7157894736842105
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,10,193,151,0.7823834196891192,1,150,151,193,0.9933774834437086,0.7772020725388601,0.872093023255814
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,90,raw,10,193,151,0.7823834196891192,2,141,150,192,0.94,0.734375,0.8245614035087719
